"ind","treatment","age","score","gender","experience","previous_exp","distance_majorcity","owns_motor","placement"
21293,0,22,82,"F",0,0,5.52349236137119,1,0
21294,0,18,78,"F",0,0,3.86697434368071,1,0
21295,0,18,77,"F",0,0,6.47758337255953,1,0
21296,1,20,69,"F",1,16,3.84446529888473,1,0
21297,1,21,78,"M",0,0,4.04891453768059,1,0
21298,0,19,84,"F",0,0,3.39519101317111,1,0
21299,1,20,76,"M",1,19,4.64462501098506,0,0
21300,0,21,82,"M",1,26,5.76228998589027,1,1
21301,0,22,70,"M",1,27,3.22617073969808,0,0
21302,0,22,66,"M",1,25,6.06207326365256,1,0
21303,1,19,80,"M",0,0,3.41336833227048,1,0
21304,0,18,79,"F",0,0,2.86869675661677,1,0
21305,0,19,70,"F",0,0,5.63129603036216,0,0
21306,1,21,77,"F",1,21,2.758088341998,1,0
21307,1,18,69,"F",0,0,3.82715831477044,0,0
21308,1,19,69,"M",1,31,3.99430555890974,1,1
21309,0,20,74,"F",1,15,5.23317434586877,0,0
21310,0,20,79,"F",0,0,7.02779428397616,0,0
21311,1,21,78,"F",0,0,4.70237540255485,1,0
21312,0,21,83,"F",0,0,6.44561485568421,1,0
21313,1,18,74,"M",0,0,6.06338699262138,0,1
21314,1,19,80,"M",0,0,6.97784650604187,0,1
21315,1,18,77,"M",0,0,3.8935984465121,1,0
21316,1,21,76,"F",1,20,6.60810307350187,1,1
21317,1,19,77,"M",0,0,3.92972051115467,1,0
21318,0,19,72,"F",0,0,4.43164531186244,0,0
21319,0,19,78,"M",0,0,2.8880434833496,0,0
21320,1,20,75,"M",0,0,6.40758069945113,1,0
21321,0,20,80,"F",0,0,7.3412169562916,0,0
21322,0,18,79,"M",0,0,7.11582204167022,1,0
21323,0,18,81,"M",0,0,2.8579343878107,1,0
21324,0,19,73,"F",0,0,4.89218175219987,0,0
21325,1,19,71,"M",0,0,4.09351989643309,1,0
21326,1,21,77,"F",1,21,7.07344929345693,1,1
21327,1,19,74,"F",1,26,4.67498712646123,1,1
21328,1,18,88,"F",1,11,3.17634162060528,1,1
21329,0,18,79,"M",0,0,8.04063204378996,1,1
21330,1,20,79,"F",1,25,4.53668212366599,1,1
21331,0,19,75,"M",0,0,3.9368356298583,0,0
21332,0,19,75,"M",1,32,7.93944961680036,0,1
21333,1,20,84,"F",1,17,4.873237612932,1,1
21334,0,18,80,"M",0,0,3.82770707207036,1,0
21335,1,18,77,"M",1,18,7.42989424065932,0,1
21336,1,20,81,"M",1,23,5.88698512950444,1,1
21337,1,18,74,"F",0,0,3.51365376096026,1,0
21338,0,20,74,"F",1,24,5.09818031028336,1,0
21339,0,18,79,"F",0,0,5.29112465226414,0,0
21340,0,18,80,"F",0,0,3.20891730959116,1,0
21341,1,19,72,"F",0,0,0.751222424238563,1,0
21342,1,21,81,"F",0,0,7.60993026733972,1,1
21343,0,22,73,"M",0,0,5.93963475251668,1,0
21344,0,21,78,"F",1,20,4.81445566410811,1,0
21345,0,19,81,"M",0,0,5.91568476328876,1,0
21346,1,22,82,"M",1,32,5.05473551702658,1,1
21347,1,18,83,"F",0,0,4.13156782966521,1,1
21348,1,21,74,"F",1,29,3.56156090709762,1,0
21349,1,22,88,"F",0,0,6.68920131164508,0,0
21350,1,20,73,"F",0,0,3.71922247572065,0,0
21351,1,20,77,"F",0,0,5.89517861961426,1,0
21352,0,19,73,"F",0,0,2.68853759005792,0,0
21353,0,22,73,"M",1,20,5.21591141453366,0,0
21354,1,19,67,"F",0,0,5.97100114827529,0,0
21355,1,22,82,"F",0,0,5.82459092826069,1,0
21356,1,18,84,"M",1,17,6.39322293125695,0,1
21357,1,20,80,"M",0,0,5.37191985980678,1,0
21358,1,18,77,"M",0,0,7.44162522820668,1,1
21359,0,18,82,"F",0,0,4.3168159585499,1,1
21360,1,18,74,"M",0,0,3.43233871215043,0,0
21361,1,22,70,"M",1,25,3.81678704543059,0,0
21362,0,18,77,"M",1,10,4.64641244807273,1,0
21363,0,20,71,"F",1,18,6.49299638359536,1,0
21364,0,22,69,"M",1,20,4.54083667688022,1,0
21365,0,21,72,"F",1,29,2.96208528163032,1,0
21366,1,22,78,"M",0,0,4.48202856450938,0,0
21367,1,19,82,"F",0,0,6.16492491214656,0,1
21368,0,20,84,"M",0,0,5.84187525750761,0,0
21369,1,22,73,"M",1,24,5.171348296807,1,1
21370,1,22,74,"F",1,27,5.20001275432022,1,1
21371,0,21,79,"F",1,20,4.86162301241805,0,0
21372,1,21,66,"M",0,0,7.01581640520301,0,0
21373,1,22,67,"M",0,0,6.92002373655597,0,0
21374,1,18,79,"F",0,0,3.75808327915627,1,0
21375,0,19,77,"F",0,0,3.94949603491149,1,0
21376,1,20,72,"F",0,0,3.37009516139176,1,0
21377,0,21,62,"M",1,24,4.55098611273682,0,0
21378,1,21,84,"M",1,29,4.90722839761102,0,1
21379,1,21,71,"M",1,25,4.82339908382539,1,1
21380,0,18,66,"F",0,0,5.89193244355741,0,0
21381,1,21,79,"M",1,32,5.9379180826964,1,1
21382,0,19,85,"M",0,0,5.14428032874987,0,0
21383,0,21,75,"F",1,9,5.27202031800512,1,0
21384,1,18,81,"M",0,0,5.44368739236426,1,1
21385,0,22,80,"F",1,19,4.89784227852973,1,0
21386,1,22,69,"F",1,29,6.3092755606275,0,0
21387,0,20,84,"F",1,18,4.41211046972859,1,1
21388,1,20,83,"M",1,20,6.57312912624644,1,1
21389,0,21,78,"F",1,27,5.10255855821421,1,1
21390,1,22,72,"F",1,15,5.30507117341631,0,0
21391,0,19,76,"F",0,0,5.58218531013643,1,0
21392,1,20,72,"M",1,23,4.24656095815075,1,0
21393,1,22,73,"F",1,20,3.42033101339931,1,0
21394,0,22,79,"F",1,16,2.64412828550345,0,0
21395,1,19,79,"F",0,0,5.69997344288369,1,0
21396,0,18,81,"M",0,0,5.57878484315445,1,0
21397,1,19,87,"M",0,0,2.07527498001424,0,0
21398,0,18,80,"F",0,0,5.11443897751604,1,0
21399,1,18,68,"M",0,0,3.92844998347031,0,0
21400,0,18,76,"M",0,0,4.80626807238897,1,0
21401,1,18,80,"F",0,0,7.01874612798617,0,1
21402,1,22,78,"F",1,24,3.51072462444834,0,0
21403,0,22,84,"M",0,0,3.36383624806818,0,0
21404,1,20,76,"F",0,0,2.68675632724577,1,0
21405,0,22,79,"F",1,26,4.75845808948009,0,0
21406,0,22,76,"M",1,20,4.70732040104475,1,0
21407,0,20,83,"F",1,22,6.72602862864977,1,1
21408,1,21,71,"M",1,16,5.28810497395121,0,0
21409,0,20,71,"F",1,23,7.27283621130906,1,1
21410,1,19,65,"M",1,26,7.08427334029646,0,1
21411,0,18,70,"M",0,0,2.74872536386612,1,0
21412,0,19,84,"F",1,21,4.71669438836145,0,1
21413,0,19,81,"M",0,0,5.92848636530332,0,0
21414,1,21,70,"M",1,12,5.15643976456037,1,0
21415,1,19,80,"M",0,0,4.13902219926554,0,0
21416,0,18,73,"F",0,0,9.18572613760794,0,0
21417,1,18,73,"M",0,0,5.83666729958131,1,0
21418,0,18,74,"M",0,0,6.6075021371846,0,0
21419,1,21,68,"M",1,17,1.75903981048093,0,0
21420,1,19,74,"M",0,0,5.26979280163001,0,0
21421,1,19,81,"M",0,0,6.19039691151654,0,1
21422,1,21,84,"F",1,24,5.18634344870732,1,1
21423,0,21,78,"F",1,20,3.02051003447816,1,0
21424,0,22,79,"M",1,26,4.55212954600825,0,0
21425,0,21,79,"F",1,21,3.1627045549612,1,0
21426,1,20,66,"F",0,0,3.15924550818924,1,0
21427,1,22,66,"F",1,15,7.41121943255062,0,0
21428,0,22,74,"M",1,19,4.37133840816492,0,0
21429,1,20,75,"M",0,0,3.50859731751368,1,0
21430,0,21,79,"M",1,23,4.14635461585738,0,0
21431,0,19,79,"M",0,0,5.58833408229527,0,0
21432,1,18,78,"M",0,0,5.69331610061846,1,1
21433,0,20,77,"M",0,0,4.46703775507552,0,0
21434,0,19,79,"M",0,0,3.79502750813606,1,0
21435,1,22,74,"F",0,0,2.01107522624388,1,0
21436,1,22,78,"M",1,23,4.73806193517307,0,0
21437,1,20,74,"F",1,20,6.45553103236587,0,0
21438,1,19,80,"F",1,30,2.28816934419106,0,1
21439,1,20,79,"F",1,16,4.82708103806054,1,0
21440,0,21,79,"F",0,0,3.01061256050524,1,0
21441,1,22,77,"M",1,28,7.25840677040064,1,1
21442,0,20,83,"F",0,0,4.84453208403704,1,0
21443,0,21,75,"M",1,21,5.36918368084125,0,0
21444,0,18,77,"F",1,22,5.30423309164192,0,1
21445,1,18,73,"M",1,30,4.64247876237031,0,1
21446,1,18,73,"M",1,19,6.02360679721928,1,1
21447,1,18,61,"M",0,0,3.99442509523576,0,0
21448,0,20,74,"F",0,0,5.69269215264947,1,0
21449,0,19,91,"F",0,0,5.95713225422448,1,1
21450,1,22,70,"M",0,0,7.45433662670423,0,0
21451,0,20,79,"F",1,19,5.87686730658342,0,1
21452,1,19,85,"M",0,0,8.82691568473335,1,1
21453,1,20,67,"M",1,24,4.95197585582937,1,0
21454,0,20,79,"M",0,0,5.5714599951523,0,0
21455,0,20,69,"F",0,0,7.28456004616741,1,0
21456,1,18,84,"F",1,22,3.87103609815871,1,1
21457,1,18,79,"M",0,0,6.55733939248622,0,1
21458,1,19,76,"M",0,0,7.42135464868927,0,0
21459,1,19,75,"F",0,0,4.86136571895153,1,0
21460,1,18,78,"F",0,0,6.43999235198393,1,0
21461,0,21,81,"M",1,31,5.82881377758938,1,1
21462,0,21,84,"F",0,0,7.25880861160482,0,0
21463,1,18,79,"M",0,0,3.53643661541887,1,1
21464,1,18,83,"M",0,0,5.76466101823048,1,1
21465,1,22,75,"F",1,25,1.18960695640763,0,0
21466,0,21,81,"M",0,0,5.61623084734647,1,0
21467,1,21,80,"M",0,0,3.68365492645522,0,0
21468,1,20,83,"F",0,0,6.15698528927367,1,1
21469,0,20,77,"M",1,22,7.25976623830219,1,1
21470,1,18,74,"M",0,0,3.16482117783015,1,0
21471,1,19,77,"M",0,0,2.91266609702204,1,0
21472,0,19,62,"F",1,25,3.4699208730421,1,0
21473,0,22,74,"M",1,20,3.70055123051339,1,0
21474,0,18,78,"F",1,19,5.2926754234185,0,0
21475,1,22,69,"F",0,0,4.43826751860936,1,0
21476,1,22,68,"M",0,0,6.79327357472371,0,0
21477,1,19,80,"M",0,0,5.51967637346966,0,0
21478,0,20,79,"F",1,21,6.91432719888176,1,1
21479,1,18,82,"M",0,0,1.81396255427296,0,0
21480,0,19,77,"F",0,0,5.59968858383789,1,0
21481,0,18,81,"M",1,26,6.35907505799826,0,1
21482,0,19,68,"M",0,0,6.02359563949426,1,0
21483,0,21,76,"M",0,0,3.72607550349055,1,0
21484,0,19,75,"M",0,0,3.83023351263824,0,0
21485,0,21,78,"F",0,0,8.67164262759264,1,0
21486,0,20,80,"F",1,26,6.08267491404612,1,0
21487,0,18,88,"M",0,0,5.67485242394979,0,1
21488,0,19,84,"M",0,0,5.36631117171626,0,0
21489,0,22,68,"M",1,17,6.75505486290223,1,0
21490,1,21,79,"F",0,0,4.59087728880266,1,0
21491,1,20,72,"M",0,0,5.00279351069184,1,0
21492,0,18,76,"M",0,0,6.83198229069669,1,1
21493,1,18,84,"M",0,0,5.06708713618158,1,1
21494,0,21,75,"F",0,0,6.55255401448594,1,0
21495,1,20,79,"M",0,0,3.82539865124177,1,0
21496,1,18,75,"F",0,0,5.57533625451065,1,0
21497,0,22,82,"F",1,23,6.93229419450204,1,1
21498,0,21,71,"F",1,18,4.63219628194029,1,0
21499,1,18,84,"M",0,0,5.18421502087814,0,1
21500,0,22,81,"M",1,22,2.20489400593949,0,0
21501,1,22,79,"F",1,25,3.21558700341903,0,0
21502,1,20,76,"M",0,0,6.20061368566705,1,0
21503,0,22,79,"M",1,18,5.32270635938625,1,0
21504,0,20,82,"M",1,24,6.32593457331966,0,1
21505,0,18,77,"F",0,0,4.17925561620412,0,0
21506,0,20,82,"M",0,0,4.71686898028181,1,0
21507,0,21,80,"F",0,0,3.28633897201826,1,0
21508,0,20,77,"F",1,21,4.32132355271035,0,0
21509,1,22,77,"M",1,22,6.30243145813592,1,1
21510,1,20,71,"M",1,17,5.50402190291658,1,0
21511,1,21,71,"F",1,30,6.97290473562886,0,1
21512,0,22,74,"M",1,23,4.81159149607185,0,0
21513,0,18,85,"M",0,0,4.20763267887189,0,0
21514,1,21,76,"M",1,18,4.85695578364734,1,1
21515,1,19,81,"F",0,0,2.61986276421933,1,0
21516,0,22,77,"F",0,0,4.72560864278641,1,0
21517,1,22,67,"M",1,19,5.01919780133169,1,0
21518,1,20,75,"M",1,22,4.6685430781757,1,1
21519,1,19,81,"M",0,0,5.41664325182378,1,1
21520,0,21,80,"M",0,0,3.28196741926752,0,0
21521,1,19,78,"F",0,0,7.1167173387971,0,0
21522,1,20,76,"M",1,25,3.38153580866876,0,1
21523,0,20,82,"M",0,0,4.99353611721592,0,0
21524,1,19,80,"M",0,0,6.0352722805644,0,1
21525,1,21,78,"F",0,0,4.27877286170208,0,0
21526,1,19,85,"F",0,0,5.02794027114642,1,1
21527,0,18,73,"F",1,15,6.54908262785654,0,1
21528,0,19,74,"M",1,23,6.47884524236835,1,1
21529,0,18,86,"M",0,0,7.10523989436763,0,1
21530,1,18,82,"M",0,0,4.03372544456263,1,0
21531,1,19,78,"M",0,0,5.74826054968045,1,0
21532,1,22,79,"F",1,25,5.0990914637613,1,1
21533,0,18,81,"M",0,0,3.30329956813156,0,0
21534,0,22,71,"F",0,0,5.41640968726616,1,0
21535,0,18,79,"M",0,0,6.13452423615275,1,1
21536,0,21,77,"F",0,0,4.79794361186334,1,0
21537,1,21,75,"F",0,0,3.85868921542033,0,0
21538,1,22,75,"F",1,21,5.35455942929091,1,1
21539,0,21,79,"M",0,0,3.2127011720914,0,0
21540,1,18,77,"M",0,0,5.95560291914585,1,0
21541,0,22,80,"M",0,0,6.35450575748597,0,0
21542,1,22,83,"M",0,0,5.09454518340543,0,0
21543,1,18,81,"F",0,0,7.03168278007954,0,1
21544,0,22,74,"M",1,23,2.81656889823123,0,0
21545,1,18,71,"M",0,0,3.9164102641049,1,0
21546,0,18,72,"M",0,0,3.8299222364414,1,0
21547,1,18,79,"F",1,16,3.24818297037378,0,0
21548,0,20,70,"M",1,17,4.93784814955814,1,0
21549,1,21,77,"M",1,17,6.97995277667286,1,1
21550,1,21,80,"M",0,0,4.51964434419412,1,0
21551,1,19,81,"M",0,0,6.02302284745505,0,0
21552,1,22,71,"F",1,23,7.38195041477132,1,1
21553,1,22,79,"F",1,18,3.06919539227384,1,0
21554,0,22,73,"F",1,20,2.70130337041172,1,0
21555,0,20,78,"F",1,16,3.58310188868923,1,0
21556,1,20,77,"M",1,8,5.75919055609281,1,1
21557,1,19,82,"F",1,26,6.28880345650893,1,1
21558,0,22,78,"M",1,15,4.49138789445324,1,0
21559,1,22,75,"M",0,0,8.07772711285247,0,0
21560,1,19,74,"M",0,0,4.72850550209784,0,0
21561,1,20,77,"F",0,0,7.47539170161015,0,1
21562,0,18,82,"F",0,0,5.08796103488168,1,0
21563,1,21,81,"M",0,0,4.43579459601577,1,0
21564,0,20,76,"F",0,0,6.6209705361007,1,0
21565,1,19,76,"F",0,0,5.67255399989142,1,0
21566,1,20,76,"M",0,0,3.27057227558196,0,0
21567,1,19,78,"M",0,0,7.89330207374262,1,1
21568,1,20,82,"F",0,0,1.63975049087008,1,0
21569,1,21,78,"F",0,0,4.29438448208985,1,0
21570,1,21,84,"F",1,11,5.60352044627178,1,1
21571,0,21,77,"F",1,22,3.52958513126355,1,1
21572,0,19,75,"F",0,0,4.96170771016789,1,0
21573,0,18,76,"F",0,0,3.36885859362312,0,0
21574,1,20,80,"M",0,0,9.84512688984208,0,1
21575,1,19,76,"F",0,0,5.89368127616476,0,0
21576,0,22,80,"M",1,18,6.37414089867116,0,0
21577,1,18,78,"M",1,23,5.14144573091051,0,1
21578,1,19,83,"F",1,21,3.08596437530706,1,1
21579,1,22,80,"M",1,9,3.05140523357678,1,0
21580,1,21,70,"F",1,21,4.65936983062545,1,0
21581,1,19,63,"F",1,22,6.41144878576396,1,0
21582,0,20,69,"F",1,21,4.06589026987929,1,1
21583,0,21,69,"F",1,20,4.80917325266876,0,0
21584,1,20,72,"F",1,33,5.72887868312123,0,0
21585,1,22,79,"M",0,0,6.24430307337033,1,0
21586,1,20,75,"F",1,23,4.3620566072747,1,1
21587,1,21,86,"F",0,0,4.52789338741265,1,0
21588,0,18,72,"F",0,0,6.95214918467395,1,0
21589,1,21,77,"F",1,14,5.50659674675303,0,0
21590,1,22,72,"M",0,0,5.02799383745709,1,0
21591,1,20,79,"M",0,0,4.04813988202011,1,0
21592,1,21,77,"M",1,23,5.49029457848935,0,1
21593,1,19,74,"M",0,0,5.62348503397084,0,0
21594,1,20,75,"M",1,23,4.64792913172006,1,1
21595,0,18,78,"F",0,0,5.98330513643049,1,0
21596,0,22,78,"M",1,23,2.31336021503778,1,0
21597,0,19,80,"M",0,0,3.68510046115567,1,0
21598,0,22,76,"F",1,26,4.94036677437568,0,0
21599,0,21,76,"F",0,0,6.22502396136631,0,0
21600,0,22,68,"M",0,0,1.93132830913866,0,0
21601,0,22,82,"M",1,24,5.80574681203254,1,1
21602,1,21,71,"M",1,24,5.56977393144973,0,1
21603,0,21,72,"F",0,0,5.16373934155491,1,0
21604,1,18,83,"M",0,0,4.96209208301077,1,1
21605,0,19,77,"M",0,0,4.26344438798884,0,0
21606,0,21,77,"F",1,20,5.7075421366084,0,0
21607,1,18,81,"F",0,0,3.72249909560107,1,1
21608,1,19,73,"M",1,17,5.02922348640091,0,0
21609,0,22,75,"M",1,26,2.87192617782012,0,0
21610,1,21,74,"M",1,23,1.95947588075629,1,0
21611,0,21,77,"F",1,25,4.85796809780708,1,1
21612,1,18,77,"F",0,0,5.86461153642317,0,0
21613,0,21,77,"M",1,19,6.50816885158875,1,1
21614,0,19,67,"M",0,0,7.56392676997177,1,0
21615,1,19,74,"F",0,0,8.36746146214913,0,0
21616,1,21,70,"F",1,24,6.09504991054808,1,1
21617,0,18,80,"F",0,0,5.9234393437115,0,0
21618,0,18,61,"F",0,0,4.37599167363279,1,0
21619,0,22,81,"F",0,0,4.91371613413501,1,0
21620,0,22,79,"F",0,0,4.1865769161753,0,0
21621,0,18,80,"M",0,0,4.10814303807582,1,0
21622,0,19,82,"M",0,0,4.30515163922912,0,0
21623,1,19,86,"M",0,0,4.05048939545496,0,0
21624,0,21,66,"F",0,0,3.35709462357066,1,0
21625,0,19,75,"M",0,0,6.24810483126895,0,0
21626,0,18,76,"F",0,0,5.67200228793324,0,0
21627,1,19,74,"F",0,0,6.48996183809907,1,0
21628,1,22,64,"F",1,22,4.50131896091551,0,0
21629,1,20,79,"F",1,19,6.932048115018,1,1
21630,1,22,76,"M",1,23,6.3918206943823,0,0
21631,1,22,74,"M",1,15,5.1679104135302,0,0
21632,1,19,80,"F",0,0,5.59954477518494,0,0
21633,1,20,79,"M",0,0,5.57970039842488,0,0
21634,0,20,79,"M",1,14,4.52793019778162,1,1
21635,1,18,85,"M",0,0,3.10839260378314,0,0
21636,0,21,77,"F",1,17,6.15649447700403,1,1
21637,0,19,67,"F",0,0,4.90292857227756,1,0
21638,1,20,79,"M",0,0,5.50010802199751,1,0
21639,0,18,77,"F",0,0,4.34513238859744,0,0
21640,0,21,78,"F",1,23,4.076964505153,0,0
21641,0,21,73,"F",0,0,0.865021224132191,1,0
21642,1,20,83,"F",1,25,5.65639609343585,1,1
21643,0,21,84,"F",1,13,5.21360277051856,1,0
21644,1,22,76,"M",0,0,6.14549841278822,1,0
21645,0,21,72,"M",0,0,6.08603423813977,1,0
21646,1,21,78,"F",0,0,4.68769855269725,0,0
21647,0,18,79,"F",0,0,4.91661509385626,1,1
21648,1,21,75,"M",0,0,3.26177108951984,0,0
21649,0,19,78,"M",1,16,6.05319568031097,0,1
21650,0,21,68,"M",1,20,2.8639104303777,0,0
21651,0,18,70,"F",0,0,6.02330082898229,1,0
21652,1,20,80,"F",0,0,4.0313063764778,0,0
21653,1,22,69,"F",1,16,6.13928720964834,0,0
21654,0,18,71,"M",0,0,3.91311585816352,0,0
21655,0,18,78,"F",0,0,6.53551099977913,1,0
21656,0,18,82,"M",0,0,3.11325232766668,0,0
21657,0,20,79,"M",1,25,3.38188969732289,0,1
21658,1,21,74,"M",1,22,2.55905232037794,1,0
21659,1,22,72,"F",0,0,2.20664524872637,0,0
21660,0,18,82,"F",0,0,4.79272774925365,0,0
21661,1,22,78,"M",1,23,7.7923897823381,1,1
21662,1,21,83,"M",0,0,2.62721852459116,1,0
21663,0,20,77,"F",0,0,6.26328120531999,1,0
21664,1,19,67,"M",1,25,4.58297684475777,1,0
21665,1,22,77,"F",0,0,4.50657519739789,1,0
21666,0,20,70,"M",1,28,4.93428844563677,0,0
21667,1,21,78,"F",1,26,3.55508465312531,1,1
21668,0,19,71,"M",0,0,7.82837253775992,1,0
21669,1,18,85,"F",0,0,6.59527611936977,1,1
21670,1,20,78,"M",1,26,4.53240796448862,0,1
21671,0,22,71,"M",0,0,2.08849685669365,0,0
21672,0,21,63,"F",1,23,3.22859645485202,1,0
21673,1,18,75,"F",0,0,5.13333955886103,0,0
21674,1,20,80,"M",1,23,5.85118808217758,0,1
21675,0,21,79,"M",1,30,5.26000578232668,1,1
21676,0,21,74,"M",1,19,3.27685634254124,1,0
21677,1,20,79,"F",1,24,7.52615221108653,1,1
21678,0,21,76,"F",0,0,3.44639422919672,0,0
21679,0,20,81,"M",0,0,3.75376021609501,1,0
21680,1,21,83,"M",1,19,4.33062546659287,1,1
21681,1,20,79,"M",1,18,2.08968230373665,0,0
21682,0,20,75,"M",1,20,5.26992313699251,1,0
21683,0,22,79,"F",1,25,4.3908092882078,1,1
21684,0,19,73,"F",0,0,2.03894848747324,1,0
21685,0,20,83,"M",1,25,4.00568726784105,1,1
21686,1,21,70,"F",0,0,7.75754666002121,1,0
21687,0,19,77,"M",1,23,5.22737583039979,0,1
21688,1,20,64,"M",1,24,4.4789421949183,1,1
21689,0,21,72,"F",0,0,5.99065851016629,1,0
21690,1,22,84,"F",0,0,3.66739200169062,0,0
21691,1,22,67,"M",1,21,5.58127724074807,1,1
21692,1,19,82,"F",0,0,5.41237941102943,0,0
21693,1,19,78,"F",0,0,5.52906555310505,0,0
21694,0,21,83,"M",1,23,2.76269852680945,1,0
21695,0,22,80,"M",0,0,6.33591533638312,1,0
21696,0,22,75,"M",1,16,4.84671806627805,1,0
21697,0,21,81,"F",0,0,3.88960103895908,0,0
21698,0,22,78,"F",1,18,5.93629541093701,1,0
21699,0,21,76,"F",0,0,8.19521147809969,1,0
21700,0,18,88,"F",0,0,4.8949328236694,1,1
21701,1,21,78,"F",0,0,4.36465014281055,0,0
21702,0,20,83,"M",0,0,4.49613611662164,0,0
21703,1,21,79,"M",1,26,7.27647467723131,0,1
21704,0,21,73,"M",1,14,6.58126667014011,1,0
21705,1,20,74,"F",0,0,4.50946684470836,1,0
21706,0,22,72,"M",0,0,1.36775755041854,0,0
21707,0,19,70,"F",1,15,6.30420665631072,1,1
21708,0,19,79,"F",0,0,5.75495427702691,0,0
21709,0,18,90,"F",0,0,6.20234541309867,1,0
21710,1,20,73,"M",0,0,4.38820323724215,0,0
21711,1,18,75,"M",0,0,6.77207473845521,1,0
21712,1,21,76,"F",1,19,5.42928717674962,1,1
21713,0,22,73,"M",0,0,4.97915986174718,1,0
21714,1,19,73,"M",0,0,3.49828632448641,1,0
21715,1,21,75,"M",0,0,4.75165110344622,0,0
21716,1,19,85,"F",0,0,4.22649584903862,1,1
21717,1,20,76,"M",0,0,7.50786516400293,1,0
21718,0,19,82,"M",0,0,5.59337769573596,1,0
21719,1,21,74,"M",1,19,3.62800818152187,1,0
21720,1,21,77,"F",1,22,4.23038121852406,1,1
21721,0,22,73,"M",0,0,4.73289642646922,1,0
21722,0,20,76,"F",1,26,7.26753113498449,0,1
21723,0,18,81,"M",0,0,7.87171607308525,1,1
21724,1,21,67,"M",1,20,3.11603575792492,1,0
21725,1,18,76,"M",1,22,4.25324764455059,0,1
21726,0,21,82,"M",1,14,5.41807918437595,1,1
21727,0,19,66,"F",0,0,6.25933875863934,0,0
21728,0,22,74,"F",1,25,5.51708363302889,0,0
21729,0,22,78,"M",1,17,5.20908485565742,1,1
21730,0,22,70,"M",0,0,5.80036891180075,1,0
21731,1,22,78,"M",1,27,2.77667032911658,1,0
21732,0,21,72,"M",0,0,4.48327302862179,1,0
21733,1,22,69,"M",1,21,3.20629985591211,1,0
21734,0,20,81,"M",0,0,6.56452303954938,1,0
21735,1,21,75,"F",1,21,1.58242408548059,1,0
21736,0,21,87,"F",1,19,3.32169860302095,1,1
21737,0,21,70,"F",0,0,5.40525919487683,1,0
21738,0,21,81,"F",0,0,6.02833809588379,1,0
21739,0,22,66,"F",1,17,3.13698317849586,1,0
21740,0,19,85,"F",0,0,8.45196573175899,1,1
21741,1,21,75,"M",0,0,6.60217137366817,1,0
21742,1,21,63,"F",0,0,4.58039411767098,0,0
21743,1,19,71,"M",0,0,6.26022488083354,1,0
21744,0,22,82,"F",1,23,5.96177593495959,1,1
21745,1,18,80,"F",0,0,7.6291176586636,0,0
21746,1,21,78,"M",0,0,5.67187017012563,0,0
21747,1,18,75,"M",0,0,5.48588515282532,1,1
21748,1,18,73,"M",1,28,5.72302712543354,1,1
21749,1,19,78,"F",0,0,4.84822199473226,1,0
21750,1,19,74,"M",0,0,2.75466781320368,1,0
21751,0,18,66,"F",0,0,2.929003120543,1,0
21752,1,20,84,"F",0,0,5.80682060896215,0,0
21753,0,19,75,"M",0,0,6.9807248969687,1,0
21754,1,18,84,"F",0,0,6.33430652846338,1,1
21755,1,21,73,"F",0,0,3.81124203394512,0,0
21756,1,22,77,"F",0,0,5.74995410087644,1,0
21757,1,21,73,"M",1,16,4.57649478509769,1,1
21758,1,21,71,"M",1,28,4.48425976160118,1,1
21759,1,19,76,"M",0,0,5.70869458246045,0,0
21760,1,19,79,"F",0,0,5.19197354939368,1,0
21761,0,18,78,"M",0,0,4.49649680045789,1,0
21762,0,19,74,"M",0,0,4.68352453364786,1,0
21763,1,22,75,"F",1,23,3.42972918809815,1,0
21764,0,20,79,"F",1,17,1.66584755188486,0,0
21765,0,19,64,"F",0,0,5.96834875097973,1,0
21766,0,22,77,"M",0,0,2.3996353939593,0,0
21767,1,18,70,"M",0,0,5.42511872814175,1,0
21768,1,18,75,"F",0,0,3.72028896247302,1,0
21769,0,18,79,"F",0,0,3.67975490665276,1,0
21770,0,21,69,"M",0,0,3.74442442449492,0,0
21771,1,18,78,"F",0,0,6.25720137097509,1,1
21772,0,22,85,"M",1,24,3.07164766287741,1,0
21773,1,20,76,"F",0,0,4.05191762050059,0,0
21774,1,19,81,"M",0,0,5.87926166252971,0,0
21775,1,22,67,"M",1,9,5.63627508626051,1,0
21776,0,22,75,"F",1,23,5.59954576460191,0,0
21777,0,19,80,"M",0,0,3.47363063989705,0,0
21778,0,21,77,"M",0,0,5.33940428862573,1,0
21779,0,19,82,"M",0,0,4.97478684213019,1,0
21780,0,19,73,"M",0,0,5.0612335937142,1,0
21781,0,18,75,"F",0,0,5.53144104630265,1,1
21782,1,21,65,"M",1,15,2.37408819441696,1,0
21783,0,18,77,"M",0,0,4.74430155994044,0,0
21784,1,22,72,"F",0,0,3.82022578604443,1,0
21785,0,21,72,"M",0,0,3.8676431707889,1,0
21786,1,20,66,"F",1,19,5.69353480167536,1,0
21787,1,20,77,"M",0,0,5.90308025877896,1,0
21788,0,18,84,"F",0,0,4.54731446616456,1,0
21789,0,22,73,"M",0,0,5.75031483845649,0,0
21790,1,21,74,"M",1,16,5.59150292441823,0,0
